City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Babayurt,RU,2019-11-06 06:11:49,43.6,46.78,49.46,53,98,7.92
305,Recreio,BR,2019-11-06 06:11:50,-21.52,-42.47,75.0,99,100,1.01
306,Dali,CN,2019-11-06 06:11:50,34.79,109.94,59.65,47,100,2.95
307,Belaya Gora,RU,2019-11-06 06:11:50,68.54,146.19,-2.31,98,82,1.48
308,Mercedes,UY,2019-11-06 06:11:50,-33.25,-58.03,63.0,80,0,1.99
309,Freeport,BS,2019-11-06 06:11:51,26.54,-78.7,79.3,79,80,13.94
310,Escanaba,US,2019-11-06 06:11:51,45.75,-87.06,26.6,85,1,17.27
311,Jiuquan,CN,2019-11-06 06:11:51,39.73,98.49,43.18,37,100,6.06
312,Jabinyanah,TN,2019-11-06 06:11:51,35.03,10.91,66.2,82,20,6.93
313,Namibe,AO,2019-11-06 06:11:51,-15.19,12.15,73.65,82,90,3.83
314,Carnarvon,ZA,2019-11-06 06:11:52,-30.97,22.13,74.23,26,29,14.05
315,Ossora,RU,2019-11-06 06:11:52,59.24,163.07,39.83,92,100,24.81
316,Sidi Ali,DZ,2019-11-06 06:11:52,36.1,0.42,57.34,69,0,12.41
317,Neenah,US,2019-11-06 06:11:52,44.19,-88.46,28.4,63,1,8.81
318,College,US,2019-11-06 06:11:53,64.86,-147.8,24.8,92,90,4.7
319,Chester,GB,2019-11-06 06:10:07,53.19,-2.89,44.01,93,75,4.7
320,Wenling,CN,2019-11-06 06:11:53,28.38,121.38,77.0,52,90,11.05
321,Elizabeth City,US,2019-11-06 06:08:19,36.3,-76.22,59.0,100,1,10.16
322,Lauria,IT,2019-11-06 06:11:54,40.05,15.84,53.56,97,69,6.85
323,Mogadishu,SO,2019-11-06 06:11:24,2.04,45.34,84.2,66,75,3.36
324,Lucea,JM,2019-11-06 06:11:54,18.44,-78.17,80.6,78,20,2.24
325,Springdale,US,2019-11-06 06:11:55,36.19,-94.13,55.4,71,40,10.29
326,Lima,PE,2019-11-06 06:11:55,-12.06,-77.04,62.6,88,90,9.17
327,Haldia,IN,2019-11-06 06:11:55,22.03,88.06,84.15,48,100,9.01
328,Sao Filipe,CV,2019-11-06 06:11:55,14.9,-24.5,77.2,72,92,22.82
329,Salalah,OM,2019-11-06 06:11:56,17.01,54.1,84.2,70,8,1.12
330,Huarmey,PE,2019-11-06 06:11:56,-10.07,-78.15,60.78,86,16,0.74
331,Chopovychi,UA,2019-11-06 06:11:56,50.83,28.95,56.32,60,75,13.76
332,Troitskoye,RU,2019-11-06 06:11:56,52.98,84.68,39.43,58,1,7.25
333,Barabinsk,RU,2019-11-06 06:11:57,55.35,78.35,33.64,66,100,17.87
334,Lasa,CY,2019-11-06 06:11:57,34.92,32.53,68.0,52,0,5.82
335,Fairbanks,US,2019-11-06 06:10:36,64.84,-147.72,21.0,92,90,4.7
336,Gamba,CN,2019-11-06 06:11:58,28.28,88.52,37.99,18,0,5.08
337,Sokoni,CD,2019-11-06 06:11:58,-12.89,28.78,75.43,50,75,10.58
338,Lata,IN,2019-11-06 06:11:58,30.78,78.62,37.02,28,0,10.2
339,Abu Kamal,SY,2019-11-06 06:11:58,34.45,40.92,70.0,40,0,1.5
340,Cruzeiro Do Sul,BR,2019-11-06 06:11:58,-7.63,-72.67,72.36,97,100,0.92
341,Naron,ES,2019-11-06 06:11:58,43.52,-8.15,57.0,87,40,6.93
342,Marsh Harbour,BS,2019-11-06 06:11:59,26.54,-77.06,79.25,82,100,15.9
343,Great Falls,US,2019-11-06 06:07:08,47.5,-111.29,23.0,85,90,19.46
344,Barcelos,BR,2019-11-06 06:11:59,-0.97,-62.93,75.06,95,52,0.76
345,Walvis Bay,NA,2019-11-06 06:11:59,-22.95,14.51,59.0,77,4,5.82
346,Isangel,VU,2019-11-06 06:12:00,-19.55,169.27,80.6,83,75,7.36
347,Saint-Pierre,FR,2019-11-06 06:12:00,48.95,4.24,48.2,100,90,9.17
348,Fort Frances,CA,2019-11-06 06:12:00,48.61,-93.4,12.99,85,90,4.7
349,Fort Nelson,CA,2019-11-06 06:12:00,58.81,-122.69,5.0,84,5,4.7
350,Coquimbo,CL,2019-11-06 06:12:00,-29.95,-71.34,53.6,93,20,1.12
351,Ruteng,ID,2019-11-06 06:12:03,-8.61,120.46,83.82,54,55,3.09
352,Tabas,IR,2019-11-06 06:12:04,33.6,56.92,59.0,33,0,4.7
353,Ilulissat,GL,2019-11-06 06:12:04,69.22,-51.1,21.25,72,97,4.94
354,Morros,BR,2019-11-06 06:12:04,-2.87,-44.04,80.6,83,20,11.41
355,Okhotsk,RU,2019-11-06 06:12:04,59.36,143.24,25.0,73,100,22.1
356,Petropavlovsk-Kamchatskiy,RU,2019-11-06 06:12:05,53.05,158.65,39.2,71,75,8.95
357,Margate,AU,2019-11-06 06:12:05,-43.03,147.26,55.4,50,75,35.57
358,Grenaa,DK,2019-11-06 06:12:05,56.42,10.88,39.2,86,100,3.36
359,Ormara,PK,2019-11-06 06:12:06,25.21,64.64,83.59,48,0,14.7
360,Ketrzyn,PL,2019-11-06 06:12:06,54.08,21.38,42.98,94,75,8.39
361,Chimoio,MZ,2019-11-06 06:12:06,-19.11,33.48,68.0,82,40,2.57
362,Urengoy,RU,2019-11-06 06:12:06,65.96,78.37,8.8,91,7,10.4
363,Cockburn Town,TC,2019-11-06 06:12:07,21.46,-71.14,82.42,77,5,17.85
364,San Lawrenz,MT,2019-11-06 06:12:07,36.06,14.2,69.8,94,20,8.05
365,Padang,ID,2019-11-06 06:12:07,-0.92,100.36,81.55,62,84,5.03
366,Nanortalik,GL,2019-11-06 06:12:08,60.14,-45.24,35.06,85,27,23.62
367,Alofi,NU,2019-11-06 06:12:08,-19.06,-169.92,71.6,83,23,6.93
368,Sioux Lookout,CA,2019-11-06 06:12:08,50.1,-91.92,17.6,67,90,10.29
369,Tshikapa,CD,2019-11-06 06:12:09,-6.42,20.79,71.65,95,100,4.79
370,Novyy Urengoy,RU,2019-11-06 06:12:09,66.08,76.63,12.88,86,18,14.67
371,Ribas Do Rio Pardo,BR,2019-11-06 06:12:09,-20.45,-53.76,70.72,93,100,5.64
372,Xining,CN,2019-11-06 06:12:09,36.62,101.77,44.35,57,100,4.99
373,Tual,ID,2019-11-06 06:12:09,-5.67,132.75,81.63,71,68,13.15
374,Wuzhou,CN,2019-11-06 06:12:10,23.48,111.3,85.42,26,0,2.39
375,Turan,RU,2019-11-06 06:12:10,52.15,93.92,33.33,55,99,1.74
376,Komsomolskiy,RU,2019-11-06 06:12:10,67.55,63.78,18.28,94,99,11.16
377,Palu,ID,2019-11-06 06:12:10,-0.9,119.87,78.69,78,48,5.03
378,Lorengau,PG,2019-11-06 06:12:10,-2.02,147.27,83.7,72,100,14.25
379,Peterhead,AU,2019-11-06 06:12:11,-34.83,138.5,70.0,55,20,21.92
380,Gabriel Leyva Solano,MX,2019-11-06 06:12:11,25.66,-108.64,75.99,80,100,3.0
381,Ugoofaaru,MV,2019-11-06 06:12:11,5.67,73.0,79.34,81,100,5.14
382,Kindu,CD,2019-11-06 06:12:11,-2.95,25.92,74.88,90,54,1.81
383,Passo De Camaragibe,BR,2019-11-06 06:12:12,-9.24,-35.49,71.6,94,77,3.36
384,Touros,BR,2019-11-06 06:12:12,-5.2,-35.46,77.0,78,75,5.82
385,Snyder,US,2019-11-06 06:12:12,32.72,-100.92,53.6,71,1,8.05
386,Zhuhai,CN,2019-11-06 06:12:12,40.71,112.04,55.4,43,61,6.71
387,Katangli,RU,2019-11-06 06:12:12,51.71,143.23,33.37,84,98,10.31
388,Sanger,US,2019-11-06 06:12:13,36.71,-119.56,60.01,57,0,1.86
389,Gao,ML,2019-11-06 06:12:13,16.28,-0.04,79.72,16,0,5.08
390,Urucara,BR,2019-11-06 06:12:13,-2.54,-57.76,79.05,70,51,2.66
391,Beloha,MG,2019-11-06 06:12:13,-25.17,45.06,77.95,67,89,10.45
392,Kolpashevo,RU,2019-11-06 06:12:14,58.31,82.9,29.97,94,100,11.83
393,Polovinnoye,RU,2019-11-06 06:12:14,54.79,65.99,34.11,86,100,13.94
394,Peniche,PT,2019-11-06 06:12:14,39.36,-9.38,57.2,82,20,2.24
395,Vila,IT,2019-11-06 06:12:15,45.18,8.4,51.01,93,75,6.93
396,Kaeo,NZ,2019-11-06 06:12:15,-35.1,173.78,69.01,84,100,7.16
397,Manzanillo,MX,2019-11-06 06:12:15,19.05,-104.32,80.74,81,14,7.18
398,Nouadhibou,MR,2019-11-06 06:12:15,20.93,-17.03,66.2,82,0,19.46
399,Olinda,AU,2019-11-06 06:12:16,-37.84,145.39,73.0,28,40,23.04
400,Caravelas,BR,2019-11-06 06:12:16,-17.73,-39.27,70.48,94,8,9.82
401,Matamoros,US,2019-11-06 06:12:16,25.87,-97.51,77.0,88,1,4.7
402,Harper,US,2019-11-06 06:12:16,30.3,-99.24,70.0,93,90,7.65
403,Bowen,AU,2019-11-06 06:12:16,-20.01,148.25,84.2,32,59,17.22
404,Necochea,AR,2019-11-06 06:10:20,-38.55,-58.74,53.01,64,0,8.01
405,Muromtsevo,RU,2019-11-06 06:12:17,56.37,75.24,29.95,88,100,10.78
406,Mayo,CA,2019-11-06 06:12:17,63.59,-135.9,-9.41,83,20,4.7
407,Port Moresby,PG,2019-11-06 06:12:17,-9.47,147.16,80.6,83,40,17.22
408,Palma Di Montechiaro,IT,2019-11-06 06:12:17,37.19,13.77,60.01,95,71,6.69
409,Guerrero Negro,MX,2019-11-06 06:12:18,27.97,-114.04,65.97,81,83,10.58
410,Zhiryatino,RU,2019-11-06 06:12:18,53.22,33.73,48.2,76,40,8.95
411,Saint George,GR,2019-11-06 06:12:18,39.45,22.34,53.6,93,40,2.04
412,Sarahan,IN,2019-11-06 06:12:18,31.51,77.79,43.38,30,0,9.15
413,Methoni,GR,2019-11-06 06:12:19,36.82,21.7,64.0,87,20,4.7
414,Sambava,MG,2019-11-06 06:12:19,-14.27,50.17,83.17,58,99,5.19
415,Ahipara,NZ,2019-11-06 06:12:19,-35.17,173.16,69.01,84,100,12.26
416,Jutai,BR,2019-11-06 06:12:19,-1.71,-47.89,72.39,97,0,1.9
417,Wabash,US,2019-11-06 06:12:20,40.8,-85.82,32.0,92,1,5.68
418,Zhanaozen,KZ,2019-11-06 06:12:20,43.35,52.85,42.19,28,89,21.97
419,Batagay-Alyta,RU,2019-11-06 06:12:20,67.8,130.41,-7.8,96,95,2.82
420,Imbituba,BR,2019-11-06 06:12:20,-28.24,-48.67,68.0,77,40,12.75
421,Saryg-Sep,RU,2019-11-06 06:12:21,51.49,95.55,34.36,60,68,1.68
422,North Bend,US,2019-11-06 06:12:21,43.41,-124.22,46.99,100,90,4.7
423,Khatanga,RU,2019-11-06 06:12:21,71.98,102.47,-5.12,82,0,11.14
424,Qitaihe,CN,2019-11-06 06:12:22,45.77,131.01,30.51,29,24,9.57
425,Guozhen,CN,2019-11-06 06:12:22,29.3,113.14,64.69,50,100,1.77
426,Kuldur,RU,2019-11-06 06:12:22,49.22,131.63,17.55,57,0,12.03
427,Carbonia,IT,2019-11-06 06:12:22,39.17,8.53,53.6,93,20,2.24
428,Kalmunai,LK,2019-11-06 06:12:22,7.42,81.82,81.3,71,37,10.8
429,Vitim,RU,2019-11-06 06:12:23,59.44,112.57,5.94,86,74,5.75
430,Lafiagi,NG,2019-11-06 06:12:23,8.85,5.42,74.77,73,1,0.69
431,Sola,TZ,2019-11-06 06:12:23,-3.17,33.8,75.81,49,55,8.21
432,Oranjestad,AW,2019-11-06 06:12:23,12.52,-70.03,84.2,74,20,14.99
433,Nisia Floresta,BR,2019-11-06 06:12:23,-6.09,-35.21,77.0,78,40,9.17
434,Kigoma,TZ,2019-11-06 06:12:24,-4.88,29.64,73.4,78,75,5.12
435,Pozo Colorado,PY,2019-11-06 06:12:24,-23.49,-58.8,72.81,89,99,4.12
436,Panama City,US,2019-11-06 06:12:24,30.16,-85.65,66.99,88,75,5.82
437,Ozernovskiy,RU,2019-11-06 06:12:24,51.5,156.52,38.44,80,78,16.44
438,Slupsk,PL,2019-11-06 06:12:25,54.46,17.03,43.0,93,100,7.7
439,Itoman,JP,2019-11-06 06:12:25,26.12,127.67,82.4,54,20,11.41
440,Luena,AO,2019-11-06 06:12:25,-11.78,19.91,70.72,76,63,1.5
441,San Pedro,AR,2019-11-06 06:12:25,-33.68,-59.66,60.01,91,6,3.06
442,Watrous,CA,2019-11-06 06:12:27,51.67,-105.46,8.15,87,7,11.83
443,Henties Bay,NA,2019-11-06 06:12:27,-22.12,14.28,66.99,50,0,2.82
444,Sitka,US,2019-11-06 06:12:27,37.17,-99.65,43.0,71,0,11.01
445,Mopipi,BW,2019-11-06 06:12:27,-21.2,24.86,78.33,31,0,17.29
446,Chubbuck,US,2019-11-06 06:12:27,42.93,-112.47,41.0,52,1,4.7
447,Pachino,IT,2019-11-06 06:12:28,36.72,15.09,60.01,93,100,3.36
448,Tautira,PF,2019-11-06 06:12:28,-17.73,-149.15,80.6,74,20,2.24
449,Nanakuli,US,2019-11-06 06:12:28,21.39,-158.15,80.6,88,1,5.82
450,Bambari,CF,2019-11-06 06:12:28,5.77,20.68,74.14,82,43,3.33
451,Zigong,CN,2019-11-06 06:12:29,29.34,104.78,64.22,68,92,2.55
452,Aitape,PG,2019-11-06 06:12:29,-3.15,142.36,83.84,71,31,9.22
453,Salaga,GH,2019-11-06 06:12:29,8.55,-0.52,75.6,85,0,3.74
454,Manggar,ID,2019-11-06 06:12:30,-2.88,108.27,83.98,69,100,10.76
455,Bourail,NC,2019-11-06 06:12:30,-21.57,165.5,71.55,74,98,9.28
456,Mandalgovi,MN,2019-11-06 06:12:30,45.76,106.27,35.82,36,1,6.46
457,Faya,SA,2019-11-06 06:12:30,18.39,42.45,68.0,25,27,8.05
458,Zhaotong,CN,2019-11-06 06:12:30,27.34,103.71,48.51,87,100,4.61
459,Vestmannaeyjar,IS,2019-11-06 06:12:31,63.44,-20.27,38.79,73,100,13.4
460,Yeppoon,AU,2019-11-06 06:12:31,-23.13,150.74,84.2,28,44,11.41
461,Vostok,RU,2019-11-06 06:12:31,46.45,135.83,19.24,71,93,9.78
462,Te Anau,NZ,2019-11-06 06:12:31,-45.41,167.72,54.73,85,45,5.91
463,La Ronge,CA,2019-11-06 06:12:32,55.1,-105.3,10.4,72,40,11.41
464,Pavilosta,LV,2019-11-06 06:12:32,56.89,21.19,37.4,100,100,10.29
465,Manono,CD,2019-11-06 06:12:32,-7.3,27.4,75.49,85,86,0.47
466,Tumaco,CO,2019-11-06 06:09:07,1.8,-78.82,78.08,86,19,14.03
467,Shu,KZ,2019-11-06 06:12:32,43.6,73.76,34.68,60,73,4.61
468,Thunder Bay,CA,2019-11-06 06:10:53,48.41,-89.26,19.99,62,40,9.17
469,Bushehr,IR,2019-11-06 06:12:33,28.97,50.84,80.6,38,0,4.7
470,Hambantota,LK,2019-11-06 06:12:33,6.12,81.12,84.2,83,90,9.17
471,Goderich,CA,2019-11-06 06:12:33,43.74,-81.71,37.0,61,69,12.12
472,Baykit,RU,2019-11-06 06:12:34,61.68,96.39,19.98,94,100,5.97
473,Kavaratti,IN,2019-11-06 06:12:34,10.57,72.64,86.0,70,20,11.41
474,Cairns,AU,2019-11-06 06:12:35,-16.92,145.77,86.0,51,40,13.87
475,Milkovo,BG,2019-11-06 06:12:35,41.53,24.68,61.0,93,20,0.76
476,Eyl,SO,2019-11-06 06:12:35,7.98,49.82,80.56,78,97,9.98
477,Latung,ID,2019-11-06 06:12:35,-8.45,120.42,83.82,54,55,3.09
478,Salihorsk,BY,2019-11-06 06:12:35,52.79,27.54,50.31,97,100,7.07
479,Sovetskiy,RU,2019-11-06 06:12:36,56.76,48.47,46.44,85,100,20.71
480,Mpika,ZM,2019-11-06 06:12:36,-11.84,31.4,73.56,52,41,12.71
481,Wattegama,LK,2019-11-06 06:12:36,7.35,80.68,86.7,48,0,4.76
482,Voznesenye,RU,2019-11-06 06:12:36,61.02,35.48,30.76,62,100,17.25
483,Muravlenko,RU,2019-11-06 06:12:36,63.79,74.5,10.38,93,8,12.24
484,Saint Cloud,US,2019-11-06 06:07:40,45.56,-94.16,27.0,79,64,3.91
485,Batemans Bay,AU,2019-11-06 06:12:37,-35.71,150.18,69.01,67,44,1.01
486,Paredon,BO,2019-11-06 06:12:37,-18.93,-65.16,55.9,84,100,3.18
487,Atbasar,KZ,2019-11-06 06:12:37,51.81,68.36,27.1,85,100,12.82
488,Matay,EG,2019-11-06 06:12:37,28.42,30.79,66.42,85,2,12.84
489,Shitanjing,CN,2019-11-06 06:12:38,39.23,106.34,62.01,42,27,3.0
490,Shimoda,JP,2019-11-06 06:12:38,34.7,138.93,68.0,68,20,2.24
491,Ngaoundere,CM,2019-11-06 06:12:38,7.32,13.58,57.2,100,40,3.11
492,Khani,GE,2019-11-06 06:12:38,41.96,42.96,48.2,76,2,5.82
493,Hualmay,PE,2019-11-06 06:12:39,-11.1,-77.61,59.54,87,18,2.71
494,Cururupu,BR,2019-11-06 06:12:39,-1.82,-44.87,73.11,98,17,2.53
495,Olga,US,2019-11-06 06:12:39,34.11,-118.17,64.4,77,1,3.2
496,Puerto Ayacucho,CO,2019-11-06 06:12:40,5.66,-67.63,72.64,96,56,2.1
497,Altamont,CA,2019-11-06 06:12:40,49.4,-98.5,19.4,79,75,10.29
498,Grindavik,IS,2019-11-06 06:12:40,63.84,-22.43,35.6,74,100,11.41
499,Shingu,JP,2019-11-06 06:12:40,33.72,135.99,69.8,40,0,5.82
500,San Joaquin,PH,2019-11-06 06:12:40,10.59,122.14,80.31,87,100,15.86
501,Thinadhoo,MV,2019-11-06 06:12:41,0.53,72.93,82.42,75,76,11.34
502,Ulaangom,MN,2019-11-06 06:12:41,49.98,92.07,36.64,45,10,3.18
503,Kayerkan,RU,2019-11-06 06:12:41,69.35,87.76,10.4,85,100,13.42
504,Madingou,CG,2019-11-06 06:12:41,-4.17,13.56,74.44,94,93,0.34
505,Port Hedland,AU,2019-11-06 06:12:41,-20.31,118.58,97.16,23,19,19.82
506,Beringovskiy,RU,2019-11-06 06:12:42,63.05,179.32,29.86,90,98,8.03
507,Pontal Do Parana,BR,2019-11-06 06:12:42,-25.67,-48.51,57.2,87,75,16.11
508,Winneba,GH,2019-11-06 06:12:42,5.35,-0.62,77.0,100,0,5.82
509,Siuna,NI,2019-11-06 06:12:43,13.73,-84.78,68.97,96,1,3.22
510,Xam Nua,LA,2019-11-06 06:12:43,20.42,104.04,78.35,50,11,2.24
511,Yulara,AU,2019-11-06 06:12:43,-25.24,130.99,93.2,5,8,8.05
512,Los Llanos De Aridane,ES,2019-11-06 06:12:43,28.66,-17.92,68.0,64,90,12.75
513,Palafrugell,ES,2019-11-06 06:12:44,41.92,3.16,48.0,81,19,1.12
514,Bara,NG,2019-11-06 06:12:44,10.41,10.6,73.98,46,11,0.69
515,Hamilton,CA,2019-11-06 06:12:44,43.26,-79.87,39.2,69,20,11.41
516,Krasnovishersk,RU,2019-11-06 06:12:44,60.4,57.08,38.34,99,100,8.43
517,Olot,ES,2019-11-06 06:12:44,42.18,2.49,54.0,81,0,1.12
518,Arlit,NE,2019-11-06 06:12:45,18.74,7.39,79.27,15,0,5.84
519,Sibolga,ID,2019-11-06 06:12:45,1.74,98.78,84.63,58,80,5.86
520,Matagami,NG,2019-11-06 06:12:45,9.67,8.4,68.65,62,0,3.65
521,Kibala,TD,2019-11-06 06:12:45,9.11,18.35,71.6,88,19,1.77
522,Meulaboh,ID,2019-11-06 06:12:46,4.14,96.13,81.75,73,59,10.65
523,Mount Pleasant,US,2019-11-06 06:12:46,33.16,-94.97,66.0,88,40,8.05
524,Maryville,US,2019-11-06 06:12:46,35.76,-83.97,48.2,100,1,5.95
525,Daryapur,IN,2019-11-06 06:12:46,20.92,77.32,83.82,54,28,5.53
526,Half Moon Bay,US,2019-11-06 06:12:47,37.46,-122.43,62.01,93,90,4.7
527,Valley City,US,2019-11-06 06:12:47,46.92,-98.0,24.8,85,90,2.53
528,Marystown,CA,2019-11-06 06:12:47,47.17,-55.16,46.0,2,97,4.0
529,Rosenberg,US,2019-11-06 06:12:47,29.56,-95.81,71.01,100,90,4.7
530,Ewa Beach,US,2019-11-06 06:12:48,21.32,-158.01,80.6,78,1,4.7
531,Simao,CN,2019-11-06 06:12:48,22.76,100.79,73.02,53,3,6.13
532,Mangai,CD,2019-11-06 06:12:48,-4.07,19.59,72.64,96,81,2.1
533,Izoplit,RU,2019-11-06 06:12:49,56.63,36.21,48.49,80,96,14.41
534,Amagi,JP,2019-11-06 06:12:49,33.42,130.65,73.0,49,20,6.93
535,Vanimo,PG,2019-11-06 06:12:49,-2.67,141.3,83.53,70,29,6.13
536,Bogorodskoye,RU,2019-11-06 06:12:49,52.37,140.44,26.49,92,100,8.72
537,Paso De Carrasco,UY,2019-11-06 06:12:49,-34.86,-56.05,62.01,58,0,11.41
538,Moerai,PF,2019-11-06 06:12:50,-22.43,-151.33,73.18,66,100,5.93
539,Rydultowy,PL,2019-11-06 06:12:50,50.06,18.42,45.0,93,93,4.7
540,Buala,SB,2019-11-06 06:12:50,-8.15,159.59,83.82,69,99,3.69
541,Talcahuano,CL,2019-11-06 06:12:51,-36.72,-73.12,50.0,87,0,10.29
542,Marshall,US,2019-11-06 06:12:51,39.12,-93.2,43.0,73,1,4.7
543,Najran,SA,2019-11-06 06:12:51,17.54,44.22,77.0,29,0,6.93
544,Clyde River,CA,2019-11-06 06:12:51,70.47,-68.59,17.6,92,90,9.17
545,Kamaishi,JP,2019-11-06 06:12:51,39.28,141.86,59.0,44,20,10.29
546,Markova,RU,2019-11-06 06:12:52,52.21,104.21,37.4,64,1,8.95
547,Lagoa,PT,2019-11-06 06:12:52,37.14,-8.45,55.0,87,0,8.05
548,Boa Viagem,BR,2019-11-06 06:12:52,-5.13,-39.73,70.61,88,12,4.63
549,Chumikan,RU,2019-11-06 06:12:52,54.72,135.31,21.0,55,100,16.24
550,Quatre Cocos,MU,2019-11-06 06:12:53,-20.21,57.76,81.0,74,75,6.93
551,Theunissen,ZA,2019-11-06 06:12:53,-28.4,26.71,74.26,42,80,18.07
552,Yar-Sale,RU,2019-11-06 06:12:53,66.83,70.83,15.22,90,50,11.5
553,Alpine,US,2019-11-06 06:12:53,43.07,-85.69,37.0,47,1,8.05
554,Royan,FR,2019-11-06 06:12:53,45.62,-1.03,53.6,93,30,4.7
555,Quthing,LS,2019-11-06 06:12:54,-30.4,27.7,67.15,52,21,4.9
556,Sao Bernardo,BR,2019-11-06 06:12:54,-3.36,-42.42,76.05,76,0,9.28
557,Santa Rosa,AR,2019-11-06 06:11:21,-36.62,-64.29,57.49,27,0,8.55
558,Ypsonas,CY,2019-11-06 06:12:54,34.69,32.96,72.0,55,0,3.36
559,Koch Bihar,IN,2019-11-06 06:12:54,26.32,89.46,81.19,61,2,6.55
560,Adiake,CI,2019-11-06 06:12:55,5.29,-3.3,80.6,88,20,4.7
561,Langsa,ID,2019-11-06 06:12:55,4.47,97.97,91.76,49,53,6.2
562,Yanagawa,JP,2019-11-06 06:12:55,33.16,130.41,70.0,49,20,6.93
563,Misratah,LY,2019-11-06 06:12:56,32.38,15.09,73.96,48,0,12.59
564,San Juan Del Sur,NI,2019-11-06 06:12:56,11.25,-85.87,81.59,77,0,25.95
565,Shenkursk,RU,2019-11-06 06:12:56,62.11,42.91,23.74,72,100,8.57
566,Sedhiou,SN,2019-11-06 06:12:56,12.71,-15.56,75.04,75,14,2.75
